26921ΩNODE_3906_length_2042_cov_15.588324_2	UniRef100_I0GIG8~K00282	57.1	445	188	2	1	445	1	442	1.3e-144	518.1
26921ΩNODE_3906_length_2042_cov_15.588324_3	UniRef100_I0GIG7~K02437	57.8	128	54	0	1	128	1	128	4.6e-39	165.6
26921ΩNODE_4_length_39734_cov_6.888656_2	UniRef100_A6Q2W3~K01808	53.8	145	67	0	1	145	1	145	4.8e-40	169.1
26921ΩNODE_4_length_39734_cov_6.888656_3	UniRef100_A0A0U2SGQ2~K07566	38.1	194	118	2	3	196	2	193	7.1e-29	132.5
26921ΩNODE_4_length_39734_cov_6.888656_4	UniRef100_K0AVF5~K02493	35.7	325	161	5	7	330	5	282	3.5e-50	204.1
26921ΩNODE_4_length_39734_cov_6.888656_5	UniRef100_Q8RD98~K02835	59.3	354	143	1	4	357	1	353	2.5e-95	354.0
26921ΩNODE_4_length_39734_cov_6.888656_6	UniRef100_A0A0V8M2L4~K09153	41.0	293	160	4	4	288	3	290	2.0e-48	198.0
26921ΩNODE_4_length_39734_cov_6.888656_7	UniRef100_B8E001~K00857	65.0	183	64	0	13	195	9	191	1.6e-63	247.7
26921ΩNODE_4_length_39734_cov_6.888656_8	UniRef100_F0HPE7~K03465	52.5	219	104	0	1	219	1	219	7.7e-61	238.8
26921ΩNODE_4_length_39734_cov_6.888656_9	UniRef100_A0A173WFE4~K02909	71.4	63	18	0	1	63	1	63	1.1e-21	107.1
26921ΩNODE_4_length_39734_cov_6.888656_10	UniRef100_A5CYC8~K03628	62.6	409	153	0	9	417	5	413	2.4e-148	530.4
26921ΩNODE_4_length_39734_cov_6.888656_11	UniRef100_D9QSA6~K04773	41.3	293	165	4	8	296	6	295	1.6e-53	214.9
26921ΩNODE_4_length_39734_cov_6.888656_12	UniRef100_G7V670~K01887	43.7	533	288	4	32	557	32	559	1.7e-125	454.9
26921ΩNODE_4_length_39734_cov_6.888656_14	UniRef100_B0K122~K02341	30.0	370	206	6	12	378	3	322	6.8e-38	163.3
26921ΩNODE_4_length_39734_cov_6.888656_15	UniRef100_A0A097ANA5~K00943	51.0	206	98	2	1	206	1	203	8.9e-48	195.3
26921ΩNODE_4_length_39734_cov_6.888656_16	UniRef100_Q2RH37~K00015	62.3	318	119	1	5	322	6	322	1.3e-109	401.4
26921ΩNODE_4_length_39734_cov_6.888656_17	UniRef100_A0A0X8D3C4~K00830	51.5	365	177	0	8	372	4	368	3.8e-110	403.3
26921ΩNODE_4_length_39734_cov_6.888656_18	UniRef100_A0A023X4A7~K03168	45.9	673	361	2	1	671	1	672	9.2e-167	592.4
26921ΩNODE_4_length_39734_cov_6.888656_19	UniRef100_D1CC43~K03750	42.8	404	228	3	1	403	1	402	8.7e-87	325.9
26921ΩNODE_4_length_39734_cov_6.888656_20	UniRef100_A0LMU5~K03753	43.9	212	117	2	4	214	3	213	2.1e-47	194.1
26921ΩNODE_4_length_39734_cov_6.888656_22	UniRef100_A7G9Q0~K02851	41.7	326	163	6	14	332	13	318	1.0e-51	209.1
26921ΩNODE_4_length_39734_cov_6.888656_24	UniRef100_B3EF17~K07011	39.8	261	146	4	5	255	3	262	2.7e-47	194.1
26921ΩNODE_4_length_39734_cov_6.888656_25	UniRef100_A0A0D8ICH2~K03833	38.7	636	382	3	8	643	3	630	1.6e-127	461.8
26921ΩNODE_4_length_39734_cov_6.888656_26	UniRef100_A0A0M3QGD6~K01042	48.8	467	235	1	1	467	24	486	3.7e-118	430.3
26921ΩNODE_4_length_39734_cov_6.888656_28	UniRef100_U5CIM3~K06942	52.5	362	171	1	1	362	1	361	1.1e-101	375.2
26921ΩNODE_4_length_39734_cov_6.888656_32	UniRef100_Q2LVY4~K00266	67.2	457	146	3	25	479	17	471	4.1e-181	639.4
26921ΩNODE_4_length_39734_cov_6.888656_33	UniRef100_A0A1J5NQP3~K00528	58.1	265	111	0	1	265	1	265	1.9e-90	337.4
26921ΩNODE_4_length_39734_cov_6.888656_34	UniRef100_F6B6H5~K07321	55.6	252	111	1	5	256	2	252	1.5e-74	284.6
26921ΩNODE_4_length_39734_cov_6.888656_36	UniRef100_Q1AXX3~K13640	43.2	125	71	0	5	129	4	128	2.2e-20	103.6
26921ΩNODE_4_length_39734_cov_6.888656_37	UniRef100_A0A023X0D9~K03686	41.3	373	208	6	1	371	1	364	8.1e-76	289.3
26921ΩNODE_4_length_39734_cov_6.888656_38	UniRef100_T2GK57~K03687	45.3	159	81	2	1	159	21	173	3.5e-23	113.2
26921ΩNODE_20275_length_715_cov_11.034848_1	UniRef100_A0A0H2YH09~K00010	30.1	153	105	1	12	164	1	151	3.4e-11	73.6
26921ΩNODE_487_length_6958_cov_15.519629_1	UniRef100_D4KYQ0~K01443	31.3	144	93	4	9	151	2	140	5.7e-10	69.3
26921ΩNODE_487_length_6958_cov_15.519629_3	UniRef100_V5TQX1~K01207	45.9	519	277	3	20	537	6	521	7.0e-121	439.5
