18983ΩNODE_3664_length_1969_cov_5.119645_2	UniRef100_A0A0F7GC94~K07137	65.5	458	142	1	3	460	2	443	1.3e-171	607.8
18983ΩNODE_2506_length_2472_cov_2.660323_2	UniRef100_A0A0P9EGP3~K03738	52.2	627	277	5	3	614	2	620	8.6e-184	648.7
18983ΩNODE_7320_length_1291_cov_2.886731_1	UniRef100_F2JSY3~K18330	50.3	149	73	1	24	171	14	162	5.3e-38	162.5
18983ΩNODE_2281_length_2599_cov_2.776336_2	UniRef100_U3U7T6~K01972	44.0	509	280	4	7	512	4	510	1.9e-112	411.4
18983ΩNODE_5547_length_1542_cov_3.960995_2	UniRef100_Q3Z981~K02906	59.8	204	82	0	1	204	1	204	8.5e-67	258.5
18983ΩNODE_5547_length_1542_cov_3.960995_3	UniRef100_A0A0F7GCL2~K02946	82.4	102	18	0	8	109	1	102	4.2e-41	172.2
18983ΩNODE_1678_length_3076_cov_5.491228_1	UniRef100_A0A0F7CU80~K03696	76.6	821	182	5	1	811	1	821	0.0e+00	1209.9
18983ΩNODE_3464_length_2034_cov_4.939363_1	UniRef100_Q3ZYA3~K03703	57.1	548	233	1	1	548	62	607	1.7e-175	620.9
18983ΩNODE_3464_length_2034_cov_4.939363_2	UniRef100_A0A0P9DUS1~K06944	37.0	127	76	1	1	123	1	127	4.3e-13	79.3
18983ΩNODE_988_length_4063_cov_3.470309_3	UniRef100_A5FPT3~K03705	58.0	343	143	1	1	343	1	342	5.6e-103	379.4
18983ΩNODE_4679_length_1710_cov_4.204834_1	UniRef100_F0SSX5~K01838	38.0	208	127	2	21	226	13	220	3.9e-33	146.7
18983ΩNODE_4679_length_1710_cov_4.204834_2	UniRef100_A9WEE3~K14742	40.4	225	133	1	1	225	1	224	2.1e-39	167.5
18983ΩNODE_1779_length_2975_cov_4.581849_2	UniRef100_A0A142CW27~K02121	34.7	202	123	2	1	193	1	202	1.1e-07	62.0
18983ΩNODE_1779_length_2975_cov_4.581849_3	UniRef100_A3DNR0~K02124	57.8	154	61	2	4	153	2	155	1.6e-33	147.5
18983ΩNODE_1779_length_2975_cov_4.581849_4	UniRef100_D5TZR6~K02123	34.2	561	325	13	8	544	107	647	2.3e-71	275.0
18983ΩNODE_5131_length_1615_cov_4.744231_2	UniRef100_A0A0H3E6R1~K02242	31.0	210	127	7	8	207	22	223	3.3e-18	97.1
18983ΩNODE_8480_length_1170_cov_7.130045_1	UniRef100_Q3Z899~K14415	69.7	389	118	0	1	389	4	392	3.2e-168	596.3
18983ΩNODE_16467_length_740_cov_3.562044_1	UniRef100_A0A1J0EDL3~K03665	44.2	181	93	1	1	181	27	199	7.0e-34	149.1
18983ΩNODE_12516_length_894_cov_3.636472_1	UniRef100_M1V551~K01255	43.8	272	142	6	36	296	1	272	7.4e-48	196.1
18983ΩNODE_262_length_7748_cov_4.730664_8	UniRef100_A0A165Z9Q4~K07692	38.4	229	130	4	2	225	3	225	7.3e-38	162.5
18983ΩNODE_10307_length_1026_cov_2.146241_1	UniRef100_F7XUA9~K04077	56.7	314	134	2	1	312	1	314	6.3e-90	335.9
18983ΩNODE_308_length_7161_cov_4.677596_1	UniRef100_A0A0K2SKR5~K07738	61.3	137	51	1	1	135	1	137	2.6e-40	169.9
18983ΩNODE_308_length_7161_cov_4.677596_2	UniRef100_Q3Z9K9~K03531	78.2	362	79	0	1	362	1	362	2.9e-158	563.1
18983ΩNODE_308_length_7161_cov_4.677596_3	UniRef100_A0A0F7GEM3~K03590	74.4	398	101	1	3	400	2	398	4.8e-175	619.0
18983ΩNODE_308_length_7161_cov_4.677596_4	UniRef100_A0A0C6E102~K03438	65.7	303	104	0	7	309	6	308	2.1e-110	404.1
18983ΩNODE_308_length_7161_cov_4.677596_5	UniRef100_A5FSB6~K03925	63.4	142	51	1	1	141	1	142	2.7e-48	196.4
18983ΩNODE_308_length_7161_cov_4.677596_7	UniRef100_A0A0A8I772~K03831	50.0	162	79	1	1	160	1	162	7.3e-37	158.7
18983ΩNODE_308_length_7161_cov_4.677596_8	UniRef100_A5FSB5~K00554	64.5	245	82	1	1	245	1	240	2.5e-87	327.0
18983ΩNODE_308_length_7161_cov_4.677596_9	UniRef100_A0A0F7GGR1~K02884	67.0	112	37	0	1	112	1	112	6.4e-35	151.8
18983ΩNODE_1701_length_3053_cov_3.741494_2	UniRef100_F0T9W5~K03146	63.8	254	91	1	2	255	3	255	5.9e-89	332.4
