15230ΩNODE_6798_length_1352_cov_4.848111_2	UniRef100_D8K3E3~K00640	59.8	246	92	2	1	241	1	244	1.1e-73	281.6
15230ΩNODE_2288_length_2595_cov_4.451969_2	UniRef100_M4RSV0~K01872	43.2	666	343	12	2	655	4	646	2.5e-141	507.7
15230ΩNODE_795_length_4557_cov_5.727232_1	UniRef100_A0A0S4KPQ9~K03438	48.9	225	111	2	1	222	29	252	1.5e-48	198.0
15230ΩNODE_795_length_4557_cov_5.727232_3	UniRef100_D5X9A6~K01928	49.2	474	234	5	1	472	22	490	7.2e-122	442.6
15230ΩNODE_126_length_11781_cov_5.792683_1	UniRef100_U4QII6~K03046	45.2	619	283	8	9	625	71	635	8.2e-137	492.7
15230ΩNODE_126_length_11781_cov_5.792683_2	UniRef100_H2J7A9~K02950	80.2	121	24	0	1	121	1	121	1.3e-46	190.7
15230ΩNODE_126_length_11781_cov_5.792683_3	UniRef100_P38526~K02992	63.0	154	57	0	3	156	2	155	5.6e-47	192.2
15230ΩNODE_126_length_11781_cov_5.792683_4	UniRef100_A0A0S3QV73~K02355	59.7	688	276	1	2	688	4	691	1.0e-249	867.8
15230ΩNODE_126_length_11781_cov_5.792683_5	UniRef100_A0A0L6W1Z6~K02946	69.6	102	31	0	1	102	1	102	8.5e-36	154.5
15230ΩNODE_126_length_11781_cov_5.792683_6	UniRef100_Q8R7V4~K02906	63.5	203	72	2	5	206	5	206	5.3e-69	265.8
15230ΩNODE_126_length_11781_cov_5.792683_7	UniRef100_A0A1D8GJT0~K02926	47.5	204	106	1	2	205	3	205	1.3e-46	191.4
15230ΩNODE_126_length_11781_cov_5.792683_8	UniRef100_F6DPC4~K02892	62.2	90	33	1	3	92	2	90	9.9e-18	94.4
15230ΩNODE_126_length_11781_cov_5.792683_9	UniRef100_D3P934~K02886	71.5	274	78	0	1	274	1	274	1.2e-105	387.9
15230ΩNODE_126_length_11781_cov_5.792683_10	UniRef100_A0A0G3EF41~K02965	67.4	89	29	0	1	89	1	89	3.6e-28	129.0
15230ΩNODE_126_length_11781_cov_5.792683_11	UniRef100_G7W9X2~K02890	55.8	113	50	0	1	113	1	113	2.8e-27	126.3
15230ΩNODE_126_length_11781_cov_5.792683_12	UniRef100_A0A0B5BBX9~K02982	59.3	209	84	1	1	209	1	208	1.5e-69	267.7
15230ΩNODE_126_length_11781_cov_5.792683_13	UniRef100_I6ZWL8~K02878	67.2	131	43	0	3	133	2	132	8.1e-45	184.9
15230ΩNODE_126_length_11781_cov_5.792683_14	UniRef100_F4LSU3~K02904	56.7	60	26	0	1	60	1	60	2.8e-10	68.9
15230ΩNODE_126_length_11781_cov_5.792683_15	UniRef100_A0A0S3QV59~K02961	62.3	77	29	0	9	85	8	84	1.2e-19	100.5
15230ΩNODE_126_length_11781_cov_5.792683_16	UniRef100_B8D0D4~K02874	73.8	122	32	0	1	122	1	122	4.1e-45	185.7
15230ΩNODE_126_length_11781_cov_5.792683_17	UniRef100_A7HM41~K02895	59.4	106	39	1	3	108	4	105	6.3e-29	131.7
15230ΩNODE_126_length_11781_cov_5.792683_18	UniRef100_A0A0K8J2Y7~K02931	60.9	179	70	0	1	179	1	179	2.9e-61	240.0
15230ΩNODE_126_length_11781_cov_5.792683_19	UniRef100_F2LXS9~K02954	77.0	61	14	0	1	61	1	61	2.1e-21	105.9
15230ΩNODE_126_length_11781_cov_5.792683_20	UniRef100_C9R8H6~K02994	57.6	132	55	1	1	132	4	134	5.8e-37	158.7
15230ΩNODE_687_length_4859_cov_4.298709_2	UniRef100_B5YHC0~K00677	52.9	255	119	1	5	258	4	258	3.2e-55	220.3
15230ΩNODE_687_length_4859_cov_4.298709_3	UniRef100_A0A143B5A7~K06153	45.0	271	137	6	27	294	1	262	3.6e-50	203.8
15230ΩNODE_687_length_4859_cov_4.298709_4	UniRef100_A0A0S2HWG7~K05337	63.0	54	20	0	9	62	9	62	1.5e-09	66.6
15230ΩNODE_687_length_4859_cov_4.298709_5	UniRef100_B5YBV0~K00615	59.5	635	251	3	5	637	6	636	1.0e-224	784.6
15230ΩNODE_687_length_4859_cov_4.298709_6	UniRef100_F8C624~K05520	57.5	167	71	0	7	173	28	194	2.9e-47	193.4
15230ΩNODE_1564_length_3179_cov_3.175096_1	UniRef100_K4LIG8~K01491	58.1	284	118	1	1	283	1	284	1.2e-87	328.2
15230ΩNODE_1564_length_3179_cov_3.175096_2	UniRef100_C9RA06~K01938	64.7	566	195	2	3	567	6	567	2.9e-210	736.5
15230ΩNODE_1564_length_3179_cov_3.175096_3	UniRef100_B0TAY2~K01495	64.1	153	55	0	1	153	32	184	1.2e-52	211.1
15230ΩNODE_677_length_4889_cov_4.911047_3	UniRef100_D1C282~K06925	43.3	157	83	1	4	154	7	163	1.7e-31	141.0
15230ΩNODE_677_length_4889_cov_4.911047_4	UniRef100_F6CM17~K00788	43.4	355	181	5	6	343	3	354	5.4e-66	256.5
15230ΩNODE_677_length_4889_cov_4.911047_6	UniRef100_F7V483~K00008	47.2	352	186	0	5	356	5	356	1.8e-93	347.8
15230ΩNODE_1231_length_3617_cov_4.437395_1	UniRef100_W0DB19~K10206	58.2	373	156	0	2	374	11	383	1.7e-132	477.6
15230ΩNODE_1231_length_3617_cov_4.437395_2	UniRef100_A0LK96~K03474	55.7	237	105	0	1	237	1	237	3.0e-68	263.5
15230ΩNODE_1231_length_3617_cov_4.437395_3	UniRef100_B8D0V9~K00997	43.3	127	64	4	1	122	1	124	2.3e-19	100.1
15230ΩNODE_1231_length_3617_cov_4.437395_4	UniRef100_D5MFT5~K17759&K17758	47.1	452	238	1	4	454	5	456	2.2e-112	411.0
15230ΩNODE_176_length_9494_cov_4.323233_1	UniRef100_F3ZVI8~K03615	57.0	391	162	3	1	387	47	435	7.3e-128	462.2
15230ΩNODE_176_length_9494_cov_4.323233_2	UniRef100_F6CP39~K00821	59.8	396	158	1	1	395	1	396	4.3e-136	489.6
15230ΩNODE_176_length_9494_cov_4.323233_4	UniRef100_F6CMF9~K03696	60.5	815	308	5	1	806	2	811	3.3e-276	956.1
15230ΩNODE_8388_length_1178_cov_2.852182_1	UniRef100_A0A1S3ZSV9~K04043	59.2	333	135	1	9	341	58	389	2.3e-106	390.6
15230ΩNODE_4585_length_1737_cov_3.434602_2	UniRef100_Q9V0K9~K01990	45.0	302	156	4	1	298	3	298	2.5e-62	244.2
15230ΩNODE_4383_length_1780_cov_6.896812_1	UniRef100_W5YVC2~K03702	53.4	232	88	2	6	220	2	230	2.9e-52	210.3
15230ΩNODE_4383_length_1780_cov_6.896812_2	UniRef100_G8M058~K02124	55.0	149	67	0	6	154	14	162	7.1e-34	148.7
15230ΩNODE_84_length_15112_cov_4.535498_3	UniRef100_B9LAC4~K00566	46.4	274	137	5	1	267	1	271	2.3e-58	231.1
15230ΩNODE_84_length_15112_cov_4.535498_4	UniRef100_B5YEI1~K01101	41.7	252	143	2	4	255	6	253	3.0e-43	180.6
15230ΩNODE_84_length_15112_cov_4.535498_5	UniRef100_C9R9A5~K01512	61.5	91	35	0	3	93	1	91	4.6e-28	128.6
15230ΩNODE_84_length_15112_cov_4.535498_6	UniRef100_A5D017~K02337	52.1	1131	529	8	4	1130	15	1136	0.0e+00	1175.6
15230ΩNODE_84_length_15112_cov_4.535498_11	UniRef100_A0A0N9IAE4~K00008	48.5	344	177	0	32	375	1	344	8.7e-94	349.0
15230ΩNODE_480_length_5744_cov_4.364036_3	UniRef100_B1L3Q0~K17993	39.4	419	248	4	6	419	4	421	9.0e-76	289.3
15230ΩNODE_480_length_5744_cov_4.364036_4	UniRef100_F4HK93~K17994	37.2	242	147	4	2	240	4	243	7.5e-41	172.6
15230ΩNODE_480_length_5744_cov_4.364036_5	UniRef100_F0LH84~K17995	41.0	288	149	6	3	270	2	288	2.3e-51	207.6
15230ΩNODE_480_length_5744_cov_4.364036_6	UniRef100_I3ZT13~K17996	35.9	345	198	11	5	345	8	333	1.1e-47	195.7
15230ΩNODE_2712_length_2355_cov_3.062609_2	UniRef100_D5MN81~K06966	58.4	214	89	0	5	218	5	218	6.0e-71	272.3
15230ΩNODE_5964_length_1472_cov_2.919548_2	UniRef100_B0K4F6~K03973	43.6	149	69	3	1	149	1	134	8.4e-22	108.6
15230ΩNODE_330_length_6952_cov_5.900826_1	UniRef100_A0A0S3QUR5~K01687	65.0	557	194	1	1	556	1	557	3.6e-213	746.1
15230ΩNODE_330_length_6952_cov_5.900826_2	UniRef100_Q2RL44~K00817	51.0	355	173	1	27	380	32	386	2.6e-101	374.0
15230ΩNODE_330_length_6952_cov_5.900826_3	UniRef100_I0AIG6~K00945	50.0	188	92	2	1	188	31	216	1.2e-41	174.9
15230ΩNODE_330_length_6952_cov_5.900826_4	UniRef100_I9NWW0~K00655	42.2	199	109	2	8	206	2	194	3.0e-35	153.7
15230ΩNODE_330_length_6952_cov_5.900826_5	UniRef100_B3E441~K03527	39.5	276	166	1	1	276	1	275	1.9e-53	214.5
15230ΩNODE_330_length_6952_cov_5.900826_6	UniRef100_A0A0S3QVG2~K02945	35.8	506	232	4	44	460	21	522	1.6e-82	312.0
15230ΩNODE_327_length_6985_cov_4.752958_1	UniRef100_A0A0K2GK77~K00567	43.3	150	81	4	13	160	21	168	8.6e-25	118.6
15230ΩNODE_327_length_6985_cov_4.752958_2	UniRef100_D9QU45~K03703	47.5	585	297	3	26	600	1	585	4.8e-150	536.6
15230ΩNODE_327_length_6985_cov_4.752958_4	UniRef100_D9S325~K08316	40.6	180	101	4	4	179	1	178	2.0e-25	120.9
