Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
maxbin_3414575.001	3.56	0.0	Neural Network (Specific Model)	11	0.833	10810	237.08024691358025	137901	0.45	162	24	35918	None
maxbin_3414575.002	99.53	0.24	Neural Network (Specific Model)	11	0.887	123379	351.8508869179601	2143910	0.64	1804	37	274041	None
maxbin_3414575.003	5.11	0.03	Neural Network (Specific Model)	11	0.878	5358	259.96153846153845	206879	0.52	234	50	16075	None
maxbin_3414575.004	5.73	0.06	Neural Network (Specific Model)	11	0.832	65407	266.46666666666664	445199	0.36	465	26	103665	None
maxbin_3414575.005	73.92	0.24	Neural Network (Specific Model)	11	0.862	45656	312.35489833641407	1761558	0.62	1623	59	92880	None
maxbin_3414575.006	100.0	0.41	Gradient Boost (General Model)	11	0.907	170265	338.3231707317073	2749444	0.53	2460	58	587653	None
maxbin_3414575.007	27.98	0.06	Neural Network (Specific Model)	11	0.874	42845	313.05434782608694	887694	0.58	828	61	100913	None
maxbin_3414575.008	13.5	0.05	Neural Network (Specific Model)	11	0.866	5387	239.0096	515721	0.48	625	110	44360	None
maxbin_3414575.009	6.18	0.04	Neural Network (Specific Model)	11	0.909	5273	275.5785714285714	253421	0.56	280	64	13523	None
maxbin_3414575.010	65.26	5.35	Neural Network (Specific Model)	11	0.898	7396	315.3077240809583	2545266	0.46	2421	449	40006	None
maxbin_3414575.011	17.76	1.25	Neural Network (Specific Model)	11	0.866	9001	250.19950331125827	1042999	0.39	1208	180	55823	None
maxbin_3414575.012	50.03	6.64	Gradient Boost (General Model)	11	0.888	20438	282.2504155124654	1717128	0.44	1805	157	58621	None
maxbin_3414575.013	80.48	1.55	Neural Network (Specific Model)	11	0.892	11190	311.1215094339623	2766778	0.5	2650	385	66571	None
maxbin_3414575.014	88.75	4.0	Gradient Boost (General Model)	11	0.853	12401	311.4955300127714	2568545	0.65	2349	284	49253	None
maxbin_3414575.015	71.94	2.98	Neural Network (Specific Model)	11	0.898	62800	305.76428852975954	2587246	0.43	2537	129	239286	None
maxbin_3414575.016	82.95	0.66	Neural Network (Specific Model)	11	0.913	90007	322.8860465116279	2731528	0.47	2580	77	202180	None
maxbin_3414575.017	79.28	3.48	Neural Network (Specific Model)	11	0.874	72746	306.99304650152106	2420608	0.56	2301	98	233041	None
maxbin_3414575.018	9.17	0.04	Neural Network (Specific Model)	11	0.863	18865	255.5441478439425	431063	0.33	487	52	121855	None
maxbin_3414575.019	35.08	1.31	Neural Network (Specific Model)	11	0.876	23608	274.32603406326035	1540262	0.51	1644	162	144511	None
maxbin_3414575.020	88.86	8.16	Neural Network (Specific Model)	11	0.869	35717	310.95255813953486	2304871	0.64	2150	132	102980	None
maxbin_3414575.021	23.75	5.41	Neural Network (Specific Model)	11	0.87	10511	259.19363957597176	1261238	0.43	1415	197	87809	None
maxbin_3414575.022	73.6	6.59	Gradient Boost (General Model)	11	0.893	5097	275.143815915628	1924688	0.67	2086	436	25599	None
maxbin_3414575.023	99.64	0.08	Neural Network (Specific Model)	11	0.845	126974	327.5849701110162	2715855	0.6	2342	44	355792	None
maxbin_3414575.024	93.16	3.07	Gradient Boost (General Model)	11	0.878	25284	302.90588780713955	2229108	0.62	2157	194	119552	None
maxbin_3414575.025	68.64	5.38	Gradient Boost (General Model)	11	0.849	5459	271.52471956792687	2306442	0.63	2407	514	41858	None
maxbin_3414575.026	96.59	3.02	Gradient Boost (General Model)	11	0.852	49569	300.4658333333333	2536178	0.57	2400	119	209343	None
maxbin_3414575.027	89.7	0.62	Neural Network (Specific Model)	11	0.873	47840	331.351858534825	3148792	0.51	2771	119	177292	None
maxbin_3414575.028	89.03	4.27	Neural Network (Specific Model)	11	0.907	134242	323.5084	2670573	0.53	2500	52	436593	None
maxbin_3414575.029	38.45	5.87	Neural Network (Specific Model)	11	0.867	8715	250.6522678185745	2001875	0.53	2315	359	68574	None
maxbin_3414575.030	96.61	4.32	Gradient Boost (General Model)	11	0.881	41975	321.7841444270016	4181871	0.45	3822	188	226875	None
maxbin_3414575.031	99.2	11.05	Gradient Boost (General Model)	11	0.891	198595	309.7212230215827	2892852	0.46	2780	92	539558	None
maxbin_3414575.032	90.57	30.17	Neural Network (Specific Model)	11	0.888	7688	299.382368848026	3730574	0.51	3698	675	64031	None
maxbin_3414575.033	86.21	0.59	Neural Network (Specific Model)	11	0.873	78059	311.1307615230461	2130382	0.61	1996	37	210561	None
maxbin_3414575.034	99.51	0.0	Neural Network (Specific Model)	11	0.872	30485	307.276518804243	4376128	0.51	4148	247	122500	None
maxbin_3414575.035	100.0	3.31	Neural Network (Specific Model)	11	0.868	29058	277.8894837476099	2505704	0.36	2615	192	67111	None
maxbin_3414575.036	79.47	2.89	Neural Network (Specific Model)	11	0.896	18939	303.45008250825083	2456482	0.46	2424	245	80879	None
maxbin_3414575.037	97.77	19.69	Gradient Boost (General Model)	11	0.889	27299	282.74994102382635	4034546	0.46	4239	394	166920	None
maxbin_3414575.038	89.17	5.71	Gradient Boost (General Model)	11	0.873	90717	320.0117056856187	1969794	0.57	1794	49	225452	None
maxbin_3414575.039	95.82	7.97	Gradient Boost (General Model)	11	0.894	53876	309.98457459628827	4307271	0.48	4149	256	243099	None
maxbin_3414575.040	82.47	14.7	Gradient Boost (General Model)	11	0.886	16003	317.9892633462571	3601668	0.55	3353	425	90883	None
maxbin_3414575.041	41.14	0.88	Neural Network (Specific Model)	11	0.901	2922	242.4756690997567	1323493	0.56	1644	466	15256	None
maxbin_3414575.042	90.44	6.74	Gradient Boost (General Model)	11	0.893	75757	316.9599494097808	2521126	0.63	2372	140	272496	None
maxbin_3414575.043	58.2	9.43	Gradient Boost (General Model)	11	0.877	7408	268.62470725995314	3129093	0.58	3416	573	354724	None
maxbin_3414575.044	94.36	0.11	Gradient Boost (General Model)	11	0.845	128622	332.40794627867933	2104580	0.51	1787	45	349138	None
maxbin_3414575.045	55.66	16.95	Neural Network (Specific Model)	11	0.867	9095	258.23803803803804	4446885	0.4	4995	749	133020	Low confidence prediction - substantial (33%) disagreement between completeness prediction models
maxbin_3414575.046	90.79	22.46	Gradient Boost (General Model)	11	0.869	18405	291.38629492777966	2990852	0.63	2977	314	109991	None
maxbin_3414575.047	95.77	2.67	Gradient Boost (General Model)	11	0.898	70621	294.85896637608965	3158261	0.59	3212	102	220296	None
maxbin_3414575.048	76.78	3.94	Neural Network (Specific Model)	11	0.872	6882	261.695086098278	2136401	0.46	2381	401	35478	None
maxbin_3414575.049	96.48	3.81	Gradient Boost (General Model)	11	0.851	32185	296.1509900990099	2947874	0.52	2828	203	164558	None
maxbin_3414575.050	97.67	37.51	Gradient Boost (General Model)	11	0.891	32011	308.74496896746285	5514486	0.52	5317	499	210681	None
maxbin_3414575.051	88.77	13.35	Neural Network (Specific Model)	11	0.898	18724	294.90274185204345	3799364	0.47	3866	390	123312	None
maxbin_3414575.052	72.14	15.59	Gradient Boost (General Model)	11	0.865	50877	324.04184782608695	2064162	0.56	1840	90	174002	None
maxbin_3414575.053	35.41	12.5	Neural Network (Specific Model)	11	0.875	9695	257.48089519650654	3224934	0.46	3664	522	267820	None
maxbin_3414575.054	35.68	2.49	Neural Network (Specific Model)	11	0.866	3573	238.4093137254902	1006922	0.28	1224	296	63912	None
maxbin_3414575.055	97.4	0.82	Gradient Boost (General Model)	11	0.83	7987	296.90682656826567	2323933	0.6	2168	380	38282	None
maxbin_3414575.056	83.02	18.94	Gradient Boost (General Model)	11	0.888	11867	297.6858730622989	3430739	0.53	3419	458	359662	None
maxbin_3414575.057	85.57	34.09	Gradient Boost (General Model)	11	0.872	8244	275.9702333065165	3535156	0.57	3729	644	232491	None
maxbin_3414575.058	95.05	8.11	Gradient Boost (General Model)	11	0.861	65683	327.76106194690266	3091708	0.63	2712	111	201732	None
maxbin_3414575.059	88.6	27.74	Gradient Boost (General Model)	11	0.873	76163	328.15030911901084	2914666	0.54	2588	88	224871	None
maxbin_3414575.060	90.09	2.61	Neural Network (Specific Model)	11	0.826	20568	321.1191504679626	3230178	0.66	2778	295	76890	None
maxbin_3414575.061	73.34	3.53	Gradient Boost (General Model)	11	0.897	5831	268.6408421052632	2129308	0.67	2375	458	29729	None
maxbin_3414575.062	79.96	2.7	Gradient Boost (General Model)	11	0.916	77595	315.8191627104014	2392015	0.5	2317	122	178119	None
maxbin_3414575.063	79.43	8.43	Gradient Boost (General Model)	11	0.895	34788	323.78282514001245	1741242	0.6	1607	102	148103	None
maxbin_3414575.064	48.95	3.78	Neural Network (Specific Model)	11	0.873	9038	268.88951695786227	1795156	0.63	1946	308	49035	None
maxbin_3414575.065	90.42	11.91	Gradient Boost (General Model)	11	0.895	86071	314.0902374670185	3978828	0.54	3790	194	363589	None
maxbin_3414575.066	99.58	7.11	Gradient Boost (General Model)	11	0.891	71923	278.8525845564773	1468310	0.31	1567	55	164880	None
maxbin_3414575.067	40.68	23.27	Gradient Boost (General Model)	11	0.894	27523	314.5824033220867	4057507	0.48	3853	334	215539	None
maxbin_3414575.068	93.73	8.11	Gradient Boost (General Model)	11	0.894	74423	310.2567425569177	2968272	0.61	2855	136	319554	None
maxbin_3414575.069	75.89	21.87	Gradient Boost (General Model)	11	0.895	44225	307.4332642793726	3476246	0.62	3379	277	228733	None
