Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
DRR310878_fairy_single_metabat2_short_bin.1	22.43	0.02	Neural Network (Specific Model)	11	0.834	316634	313.2146892655367	398647	0.29	354	2	316634	None
DRR310878_fairy_single_metabat2_short_bin.10	26.06	8.36	Neural Network (Specific Model)	11	0.834	2981	211.31475409836065	1155155	0.33	1525	391	24209	None
DRR310878_fairy_single_metabat2_short_bin.11	36.43	0.0	Neural Network (Specific Model)	11	0.83	426109	287.83201267828844	655950	0.3	631	3	426109	None
DRR310878_fairy_single_metabat2_short_bin.12	98.38	66.97	Gradient Boost (General Model)	11	0.875	43283	274.098726779378	4492653	0.47	4791	259	228527	None
DRR310878_fairy_single_metabat2_short_bin.13	27.4	0.04	Neural Network (Specific Model)	11	0.892	38525	262.09248554913296	304382	0.52	346	15	75511	None
DRR310878_fairy_single_metabat2_short_bin.14	31.97	0.09	Neural Network (Specific Model)	11	0.877	38436	255.0910384068279	611627	0.49	703	27	160361	None
DRR310878_fairy_single_metabat2_short_bin.15	91.24	1.14	Gradient Boost (General Model)	11	0.841	6828	258.48086124401914	1923270	0.39	2090	386	32929	None
DRR310878_fairy_single_metabat2_short_bin.2	96.55	80.68	Gradient Boost (General Model)	11	0.873	6680	233.88269745649265	4784914	0.46	5976	924	76076	None
DRR310878_fairy_single_metabat2_short_bin.3	75.02	3.5	Gradient Boost (General Model)	11	0.857	4420	270.225636523266	3224590	0.47	3417	815	15589	None
DRR310878_fairy_single_metabat2_short_bin.4	80.24	0.11	Gradient Boost (General Model)	11	0.882	10198	245.91104294478527	1087901	0.48	1304	157	38573	None
DRR310878_fairy_single_metabat2_short_bin.5	8.25	0.43	Neural Network (Specific Model)	11	0.804	7325	242.91204588910134	473067	0.35	523	98	22913	None
DRR310878_fairy_single_metabat2_short_bin.6	86.94	17.88	Gradient Boost (General Model)	11	0.841	16600	278.3546189868029	2328122	0.33	2349	267	173253	None
DRR310878_fairy_single_metabat2_short_bin.7	83.83	1.24	Gradient Boost (General Model)	11	0.818	11430	210.57621359223302	1586025	0.42	2060	190	55493	None
DRR310878_fairy_single_metabat2_short_bin.8	57.94	1.65	Neural Network (Specific Model)	11	0.865	6726	239.9340425531915	1169759	0.5	1410	217	30907	None
DRR310878_fairy_single_metabat2_short_bin.9	93.09	30.92	Gradient Boost (General Model)	11	0.894	7010	246.18482309124767	1770268	0.48	2148	317	66541	None
