Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
188962	97.41	0.0	Gradient Boost (General Model)	11	0.912	145036	350.2399658411614	2691967	0.57	2342	27	359258	None
216639	100.0	106.87	Gradient Boost (General Model)	11	0.86	14343	312.45476969274495	40610171	0.6	37298	6221	216340	None
217498	89.73	0.0	Neural Network (Specific Model)	11	0.914	49551	304.5156017830609	3356317	0.72	3365	115	198721	None
224678	94.56	0.04	Gradient Boost (General Model)	11	0.924	41478	323.47560137457043	3048645	0.69	2910	118	153002	None
224807	5.42	0.14	Neural Network (Specific Model)	11	0.915	2729	220.62971175166297	324532	0.72	451	149	9065	None
225183	95.1	0.01	Gradient Boost (General Model)	11	0.815	23923	358.1765557163531	4551375	0.55	3455	317	91551	None
225324	95.5	82.58	Neural Network (Specific Model)	11	0.863	27558	374.0603777184281	13625257	0.69	10484	754	156621	None
225458	80.45	0.2	Gradient Boost (General Model)	11	0.858	7672	293.83652561247214	4604395	0.71	4490	832	54310	None
225834	100.0	98.98	Gradient Boost (General Model)	11	0.844	62521	319.60949336298563	16322065	0.49	14389	497	338174	None
225837	5.71	0.02	Neural Network (Specific Model)	11	0.89	15249	312.2710843373494	348771	0.47	332	36	54770	None
225857	25.99	0.19	Neural Network (Specific Model)	11	0.824	29588	342.33447488584477	1090381	0.47	876	57	50478	None
225861	95.37	10.24	Neural Network (Specific Model)	11	0.829	11807	291.4047204181847	6647407	0.39	6313	1011	112139	None
225880	54.23	0.59	Neural Network (Specific Model)	11	0.878	8019	300.65342679127724	2634837	0.74	2568	418	40764	None
225898	95.61	49.62	Neural Network (Specific Model)	11	0.817	22336	302.9762597463051	9556295	0.38	8593	530	99204	None
225907	91.18	42.56	Neural Network (Specific Model)	11	0.808	13175	282.09862863411956	9529852	0.39	9115	1095	70731	None
225922	62.01	1.48	Gradient Boost (General Model)	11	0.854	7031	300.4102857142857	3685672	0.66	3500	699	44890	None
225925	62.48	0.0	Neural Network (Specific Model)	11	0.855	16095	299.09513274336285	2843163	0.43	2712	209	43668	None
225934	88.88	42.56	Gradient Boost (General Model)	11	0.907	13440	290.7160038797284	4946293	0.66	5155	531	93417	None
225983	67.66	16.65	Gradient Boost (General Model)	11	0.908	15219	309.55514592933946	3321712	0.71	3255	280	49435	None
225988	29.36	1.68	Neural Network (Specific Model)	11	0.908	16175	301.9712041884817	760118	0.66	764	59	51359	None
226001	48.39	8.97	Gradient Boost (General Model)	11	0.917	10622	281.34294385432474	1813774	0.68	1977	207	40543	None
226002	7.72	0.0	Neural Network (Specific Model)	11	0.859	7237	286.9268292682927	205101	0.51	205	31	17628	None
226007	5.13	0.0	Neural Network (Specific Model)	11	0.9	7188	336.7219512195122	229729	0.65	205	33	16952	None
226013	40.32	7.79	Neural Network (Specific Model)	11	0.917	6875	273.82510991695165	1830337	0.72	2047	315	31263	None
226025	49.49	1.42	Neural Network (Specific Model)	11	0.843	22200	322.0616612259703	3155839	0.4	2757	159	97980	None
226041	83.54	27.52	Gradient Boost (General Model)	11	0.903	16778	308.54824561403507	3966668	0.68	3876	287	63931	None
226045	8.73	0.0	Neural Network (Specific Model)	11	0.843	5065	239.40219378427787	464870	0.48	547	134	23639	None
226048	48.04	11.87	Neural Network (Specific Model)	11	0.839	11642	301.46387017758724	3518654	0.4	3266	385	42483	None
226076	16.68	0.0	Neural Network (Specific Model)	11	0.919	5492	287.4549819927971	780315	0.58	833	169	21966	None
226154	17.51	0.37	Neural Network (Specific Model)	11	0.782	10436	253.86128364389234	939813	0.34	966	114	77549	None
226232	92.11	4.5	Gradient Boost (General Model)	11	0.882	15762	332.7039877300613	3683704	0.75	3260	340	66177	None
226282	5.78	0.0	Neural Network (Specific Model)	11	0.853	12807	329.3103448275862	234947	0.45	203	23	18905	None
226292	9.65	0.04	Neural Network (Specific Model)	11	0.934	6807	290.9179331306991	306518	0.74	329	53	13763	None
226337	80.45	3.65	Gradient Boost (General Model)	11	0.901	17795	319.02965806001396	3040021	0.73	2866	277	68280	None
226375	8.54	0.01	Neural Network (Specific Model)	11	0.891	9000	341.54679802955667	233179	0.63	203	29	17814	None
226385	23.49	0.51	Neural Network (Specific Model)	11	0.926	6594	280.3382507903056	859567	0.7	949	159	20014	None
226402	34.12	4.15	Neural Network (Specific Model)	11	0.901	10307	293.7243816254417	1658039	0.72	1698	201	38848	None
226406	15.61	0.01	Neural Network (Specific Model)	11	0.878	5366	330.5817923186344	793081	0.56	703	160	13386	None
226408	11.25	0.31	Neural Network (Specific Model)	11	0.918	4989	259.19144144144144	374940	0.73	444	85	14866	None
226420	55.07	1.79	Neural Network (Specific Model)	11	0.924	8227	279.89799635701274	1990233	0.75	2196	292	23284	None
226455	40.36	1.44	Neural Network (Specific Model)	11	0.914	4877	345.263868065967	2263823	0.59	2001	524	17102	None
226471	90.35	9.82	Gradient Boost (General Model)	11	0.896	38467	314.6322773972603	2454246	0.67	2336	135	106819	None
226615	31.27	5.11	Neural Network (Specific Model)	11	0.92	9097	292.60838537020516	1067376	0.65	1121	144	77032	None
226636	12.8	0.0	Neural Network (Specific Model)	11	0.932	12501	295.12357414448667	498182	0.69	526	44	48216	None
226664	69.8	1.14	Gradient Boost (General Model)	11	0.835	17043	270.5731448763251	1374220	0.54	1415	131	43317	None
226766	11.44	0.01	Neural Network (Specific Model)	11	0.87	5161	291.560773480663	726784	0.52	724	155	17390	None
226918	7.72	0.0	Neural Network (Specific Model)	11	0.922	4956	333.4963503649635	444860	0.61	411	101	8598	None
226929	13.28	0.46	Neural Network (Specific Model)	11	0.796	10501	265.07105263157894	758418	0.39	760	84	23706	None
226990	4.68	0.06	Neural Network (Specific Model)	11	0.866	19471	265.80916030534354	240615	0.63	262	16	69691	None
227006	54.94	1.42	Neural Network (Specific Model)	11	0.918	16629	293.45659809332665	1906609	0.69	1993	224	77191	None
227013	91.86	37.61	Gradient Boost (General Model)	11	0.905	27070	356.4788649706458	6029177	0.71	5110	367	138422	None
227053	27.43	0.63	Neural Network (Specific Model)	11	0.891	8426	269.4442013129103	1241155	0.69	1371	199	30347	None
227056	55.33	10.8	Gradient Boost (General Model)	11	0.928	13776	361.72329103561196	2853791	0.69	2443	266	61082	None
227080	10.05	0.0	Neural Network (Specific Model)	11	0.924	7248	260.82543103448273	392162	0.73	464	65	15036	None
227251	70.69	1.03	Neural Network (Specific Model)	11	0.908	16262	277.3751956181534	2336996	0.73	2556	229	75729	None
227437	18.23	0.0	Neural Network (Specific Model)	11	0.899	9285	334.63649425287355	776425	0.67	696	95	27910	None
227519	73.68	0.28	Gradient Boost (General Model)	11	0.816	11902	274.93511943189156	3126192	0.47	3098	366	55169	None
227556	9.45	0.0	Neural Network (Specific Model)	11	0.836	12215	303.5027322404372	398041	0.39	366	37	36234	None
227571	6.81	0.01	Neural Network (Specific Model)	11	0.864	8755	191.20568927789935	301966	0.33	457	66	33192	None
227779	23.26	0.0	Neural Network (Specific Model)	11	0.848	37612	345.1047877145438	1349167	0.48	1107	49	143081	None
227894	19.73	0.06	Neural Network (Specific Model)	11	0.901	10566	301.43155452436196	863382	0.69	862	89	39303	None
227922	7.16	0.57	Neural Network (Specific Model)	11	0.92	7007	309.3391304347826	231811	0.66	230	37	13594	None
228020	10.07	0.1	Neural Network (Specific Model)	11	0.808	12530	290.2674772036474	707940	0.47	658	75	62007	None
228094	6.11	0.0	Neural Network (Specific Model)	11	0.82	8754	259.65320665083135	398864	0.36	421	50	20754	None
228333	7.31	0.0	Neural Network (Specific Model)	11	0.883	8767	331.91705069124424	244626	0.62	217	29	20399	None
228733	10.68	0.0	Neural Network (Specific Model)	11	0.924	11628	308.0045766590389	436450	0.71	437	43	25733	None
228790	7.42	0.13	Neural Network (Specific Model)	11	0.826	10465	309.8	365294	0.4	325	47	16653	None
228979	9.0	0.01	Neural Network (Specific Model)	11	0.887	7601	336.45045045045043	757137	0.69	666	112	20666	None
229089	3.29	0.0	Neural Network (Specific Model)	11	0.84	9730	667.1547619047619	200039	0.56	84	28	40808	None
229117	8.23	0.0	Neural Network (Specific Model)	11	0.929	7138	301.99691358024694	314975	0.71	324	51	26727	None
229201	14.14	0.16	Neural Network (Specific Model)	11	0.83	12933	330.599695585997	784463	0.44	657	66	31402	None
230213	4.35	0.0	Neural Network (Specific Model)	11	0.856	4823	295.8223350253807	203829	0.42	197	51	16251	None
230607	5.35	0.0	Neural Network (Specific Model)	11	0.915	6149	323.025	211534	0.63	200	38	16839	None
234505	5.76	0.0	Neural Network (Specific Model)	11	0.796	10884	277.1927710843373	259785	0.43	249	27	19070	None
235989	7.6	0.0	Neural Network (Specific Model)	11	0.876	9132	331.10355987055016	350107	0.62	309	44	15894	None
