Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
cluster_1	96.19	2.74	Gradient Boost (General Model)	11	0.891	23158	305.80226283724977	5896347	0.56	5745	480	91340	None
cluster_10	90.92	2.93	Gradient Boost (General Model)	11	0.924	18240	313.4705430327869	3963598	0.69	3904	429	65727	None
cluster_11	88.94	6.74	Gradient Boost (General Model)	11	0.875	19526	250.04250102165918	2090663	0.52	2447	212	68694	None
cluster_12	88.81	3.22	Gradient Boost (General Model)	11	0.927	48677	290.4655545257955	3032245	0.66	3237	155	187382	None
cluster_13	87.15	4.54	Neural Network (Specific Model)	11	0.85	7022	225.77234698370762	1803401	0.39	2271	353	36384	None
cluster_14	74.1	2.5	Gradient Boost (General Model)	11	0.891	9189	295.6714659685864	2276156	0.65	2292	334	31862	None
cluster_15	66.42	1.41	Gradient Boost (General Model)	11	0.895	7903	259.79005205320993	1502228	0.64	1729	257	33032	None
cluster_16	82.4	1.23	Neural Network (Specific Model)	11	0.867	11537	231.6845238095238	1343354	0.38	1680	177	65262	None
cluster_17	83.35	2.35	Gradient Boost (General Model)	11	0.923	31052	302.4244839566728	4795058	0.69	4893	228	77847	None
cluster_18	77.28	5.18	Gradient Boost (General Model)	11	0.918	12018	285.5091045148416	3723471	0.64	4009	612	74492	None
cluster_19	70.68	0.99	Gradient Boost (General Model)	11	0.857	5590	260.62517680339465	3218313	0.56	3535	750	22547	None
cluster_2	94.51	4.03	Gradient Boost (General Model)	11	0.938	19758	306.74049728493856	3420409	0.66	3499	348	94658	None
cluster_20	68.81	1.59	Gradient Boost (General Model)	11	0.869	16531	242.58370591157475	1680413	0.52	2013	159	57242	None
cluster_21	68.64	1.87	Gradient Boost (General Model)	11	0.912	4481	259.9755501222494	1744181	0.65	2045	474	27999	None
cluster_22	68.62	2.54	Gradient Boost (General Model)	11	0.921	20850	281.61569490282363	2490730	0.66	2727	172	66289	None
cluster_23	67.31	0.09	Neural Network (Specific Model)	11	0.826	6551	204.04858104858104	1535944	0.48	2079	306	37168	None
cluster_24	71.86	0.44	Gradient Boost (General Model)	11	0.862	8468	232.7512886597938	1253216	0.58	1552	209	32491	None
cluster_25	56.8	0.81	Gradient Boost (General Model)	11	0.85	4127	243.41636582430806	2136432	0.59	2493	586	18088	None
