Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
cluster_1	99.94	2.0	Neural Network (Specific Model)	11	0.842	126975	307.36303630363034	3305507	0.58	3030	77	431822	None
cluster_10	97.15	0.05	Gradient Boost (General Model)	11	0.904	95336	311.44419441944194	2293810	0.35	2222	78	444806	None
cluster_100	83.93	2.33	Neural Network (Specific Model)	11	0.854	23322	297.43465909090907	2569683	0.6	2464	188	96743	None
cluster_101	73.96	2.65	Gradient Boost (General Model)	11	0.888	26717	288.78426395939084	1150796	0.27	1182	57	83241	None
cluster_102	66.09	2.49	Gradient Boost (General Model)	11	0.897	4553	255.81498648126689	2206550	0.51	2589	566	16680	None
cluster_103	72.63	4.37	Gradient Boost (General Model)	11	0.877	18975	318.7486090035407	2152818	0.54	1977	249	107271	None
cluster_104	75.55	3.01	Gradient Boost (General Model)	11	0.844	10585	281.53903345724905	2418565	0.63	2421	357	61466	None
cluster_105	63.34	2.81	Neural Network (Specific Model)	11	0.9	7999	272.08662477558346	2015241	0.64	2228	335	89528	None
cluster_106	58.72	2.68	Gradient Boost (General Model)	11	0.886	5961	253.87072560467055	2054444	0.56	2398	433	192685	None
cluster_107	81.32	21.25	Gradient Boost (General Model)	11	0.879	9496	285.83149448345034	2914457	0.58	2991	406	147822	None
cluster_108	56.54	0.34	Gradient Boost (General Model)	11	0.882	3867	266.4040114613181	945987	0.59	1047	266	17394	None
cluster_109	59.61	1.18	Gradient Boost (General Model)	11	0.881	5419	274.7452165156093	1852411	0.61	1986	426	24933	None
cluster_11	98.63	0.03	Gradient Boost (General Model)	11	0.887	91720	323.4832323232323	2702564	0.5	2475	56	184566	None
cluster_110	60.53	3.52	Gradient Boost (General Model)	11	0.903	4129	251.01107325383305	1950592	0.48	2348	536	24391	None
cluster_111	81.26	4.84	Gradient Boost (General Model)	11	0.869	10060	270.2396428571429	2605772	0.58	2800	398	153639	None
cluster_112	81.68	6.4	Neural Network (Specific Model)	11	0.877	5744	268.32999654815325	2653508	0.64	2897	558	44158	None
cluster_113	56.34	3.08	Gradient Boost (General Model)	11	0.857	24741	281.1412300683371	1294576	0.28	1317	119	73360	None
cluster_12	97.52	1.65	Gradient Boost (General Model)	11	0.896	86674	325.85486018641814	2452506	0.52	2253	58	178867	None
cluster_13	100.0	0.01	Gradient Boost (General Model)	11	0.756	79467	273.1516768292683	2838373	0.35	2624	90	391264	None
cluster_14	97.81	0.04	Gradient Boost (General Model)	11	0.894	61486	314.71904944423153	2750360	0.66	2609	83	231401	None
cluster_15	99.93	0.06	Neural Network (Specific Model)	11	0.884	59193	291.4242718446602	2035394	0.37	2060	62	108967	None
cluster_16	98.9	0.03	Gradient Boost (General Model)	11	0.832	58573	312.15526802218113	3039761	0.55	2705	107	186015	None
cluster_17	99.94	0.24	Neural Network (Specific Model)	11	0.874	58243	303.82866242038216	1634562	0.41	1570	74	177985	None
