Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SRR2546425_fairy_all_metabat2_short_bin.1	3.8	0.0	Neural Network (Specific Model)	11	0.838	7172	235.1735849056604	222537	0.65	265	43	17228	None
SRR2546425_fairy_all_metabat2_short_bin.10	10.12	0.05	Neural Network (Specific Model)	11	0.823	5163	213.3797216699801	389699	0.55	503	85	19107	None
SRR2546425_fairy_all_metabat2_short_bin.11	31.24	0.82	Neural Network (Specific Model)	11	0.846	4069	220.81959798994976	1552119	0.62	1990	430	16862	None
SRR2546425_fairy_all_metabat2_short_bin.12	61.16	2.55	Gradient Boost (General Model)	11	0.92	5650	277.9827188940092	2352138	0.69	2604	509	24087	None
SRR2546425_fairy_all_metabat2_short_bin.13	84.75	5.3	Gradient Boost (General Model)	11	0.873	8492	305.51853454493005	7259373	0.65	6933	1174	33729	None
SRR2546425_fairy_all_metabat2_short_bin.14	61.81	1.8	Gradient Boost (General Model)	11	0.934	4151	263.21830394626363	2009744	0.7	2382	556	15041	None
SRR2546425_fairy_all_metabat2_short_bin.15	71.75	1.61	Gradient Boost (General Model)	11	0.861	18236	253.63813459268005	1491813	0.52	1694	122	93328	None
SRR2546425_fairy_all_metabat2_short_bin.16	21.34	0.81	Neural Network (Specific Model)	11	0.915	5596	289.30296127562644	1246182	0.69	1317	238	26970	None
SRR2546425_fairy_all_metabat2_short_bin.17	11.43	0.01	Neural Network (Specific Model)	11	0.906	2279	216.96587030716722	418728	0.67	586	184	5554	None
SRR2546425_fairy_all_metabat2_short_bin.18	94.61	5.1	Gradient Boost (General Model)	11	0.883	18829	297.3433921386568	6511334	0.56	6462	620	93269	None
SRR2546425_fairy_all_metabat2_short_bin.19	92.08	1.44	Gradient Boost (General Model)	11	0.843	22223	306.4929178470255	4607377	0.61	4236	345	87446	None
SRR2546425_fairy_all_metabat2_short_bin.2	43.44	1.32	Neural Network (Specific Model)	11	0.868	8441	246.13664596273293	1091741	0.52	1288	165	30005	None
SRR2546425_fairy_all_metabat2_short_bin.20	53.5	0.04	Neural Network (Specific Model)	11	0.834	6743	253.4718792866941	2650030	0.56	2916	494	29734	None
SRR2546425_fairy_all_metabat2_short_bin.21	48.8	1.33	Gradient Boost (General Model)	11	0.952	4135	265.6515892420538	1365206	0.71	1636	378	13593	None
SRR2546425_fairy_all_metabat2_short_bin.22	54.09	1.65	Gradient Boost (General Model)	11	0.864	8797	239.00743840074384	1778656	0.52	2151	261	45352	None
SRR2546425_fairy_all_metabat2_short_bin.23	84.18	4.33	Gradient Boost (General Model)	11	0.878	19840	249.53591160220995	1692928	0.52	1991	125	51962	None
SRR2546425_fairy_all_metabat2_short_bin.24	27.43	0.44	Neural Network (Specific Model)	11	0.953	3236	264.4393274853801	1135113	0.69	1368	374	11224	None
SRR2546425_fairy_all_metabat2_short_bin.25	55.94	3.61	Gradient Boost (General Model)	11	0.9	5696	248.92579034941764	2484662	0.7	3005	526	28637	None
SRR2546425_fairy_all_metabat2_short_bin.26	19.88	0.0	Neural Network (Specific Model)	11	0.882	3201	221.37444279346212	505714	0.65	673	172	13259	None
SRR2546425_fairy_all_metabat2_short_bin.27	4.45	0.01	Neural Network (Specific Model)	11	0.817	4331	224.55709342560553	236936	0.63	289	61	14514	None
SRR2546425_fairy_all_metabat2_short_bin.28	34.54	0.56	Neural Network (Specific Model)	11	0.892	3265	260.98617511520735	950585	0.66	1085	314	14619	None
SRR2546425_fairy_all_metabat2_short_bin.29	10.26	0.14	Neural Network (Specific Model)	11	0.895	2867	243.69271523178807	614364	0.67	755	222	11632	None
SRR2546425_fairy_all_metabat2_short_bin.3	8.85	0.03	Neural Network (Specific Model)	11	0.866	6844	250.2024013722127	503409	0.63	583	98	52771	None
SRR2546425_fairy_all_metabat2_short_bin.30	22.58	1.1	Neural Network (Specific Model)	11	0.863	4989	230.1545667447307	681506	0.53	854	172	14848	None
