Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
cluster_1	96.49	0.09	Gradient Boost (General Model)	11	0.872	166752	342.02813067150635	2590413	0.49	2204	36	482034	None
cluster_10	99.99	1.87	Neural Network (Specific Model)	11	0.873	76547	291.9909665763324	2219238	0.37	2214	63	151672	None
cluster_100	89.04	0.39	Neural Network (Specific Model)	11	0.872	10896	306.1229813664596	2538751	0.52	2415	339	41172	None
cluster_101	75.8	0.7	Neural Network (Specific Model)	11	0.878	5674	256.50071123755333	1229124	0.41	1406	264	41623	None
cluster_102	81.51	2.87	Gradient Boost (General Model)	11	0.885	15880	290.7505312367191	2315391	0.65	2353	243	63478	None
cluster_103	81.91	0.35	Neural Network (Specific Model)	11	0.842	5816	276.1447721179625	2195200	0.56	2238	467	21617	None
cluster_104	81.94	2.3	Neural Network (Specific Model)	11	0.895	8470	271.9908256880734	1486874	0.41	1635	248	48288	None
cluster_105	91.51	0.97	Gradient Boost (General Model)	11	0.9	18702	307.7672661870504	2845019	0.55	2780	245	76874	None
cluster_106	81.6	1.07	Gradient Boost (General Model)	11	0.864	9937	264.5252327290544	1870781	0.57	2041	280	56835	None
cluster_107	84.25	0.04	Neural Network (Specific Model)	11	0.891	30287	301.3522112631244	3182021	0.46	3143	223	83041	None
cluster_108	86.35	1.61	Gradient Boost (General Model)	11	0.884	51512	339.3011419249592	3523373	0.54	3065	136	121485	None
cluster_109	75.95	2.23	Gradient Boost (General Model)	11	0.877	40168	339.75904761904764	2435223	0.53	2100	102	129949	None
cluster_11	94.46	0.03	Neural Network (Specific Model)	11	0.837	64043	286.48252032520327	2519635	0.45	2460	74	173399	None
cluster_110	85.71	1.44	Neural Network (Specific Model)	11	0.907	29741	306.58616352201255	2411333	0.53	2385	148	152100	None
cluster_111	80.49	0.58	Gradient Boost (General Model)	11	0.84	5240	279.59960745829244	2030698	0.6	2038	479	21766	None
cluster_112	85.23	0.4	Neural Network (Specific Model)	11	0.895	18347	309.41530612244895	3042463	0.46	2940	289	61990	None
cluster_113	84.62	2.78	Gradient Boost (General Model)	11	0.881	34665	327.3420814479638	3690773	0.52	3315	212	111006	None
cluster_114	82.23	3.22	Neural Network (Specific Model)	11	0.872	9664	274.5773460410557	2573261	0.62	2728	417	48857	None
cluster_115	94.6	5.37	Gradient Boost (General Model)	11	0.858	57807	312.5450464892594	3401122	0.61	3119	165	177031	None
cluster_116	67.43	0.0	Neural Network (Specific Model)	11	0.916	62079	363.4777878513146	1310891	0.58	1103	37	101525	None
cluster_117	71.64	2.79	Gradient Boost (General Model)	11	0.851	4467	272.124911284599	2695975	0.53	2818	702	22229	None
cluster_118	78.64	0.15	Neural Network (Specific Model)	11	0.894	22743	309.76630434782606	2480997	0.59	2392	168	135112	None
cluster_119	61.7	0.84	Neural Network (Specific Model)	11	0.889	4582	247.26919518963922	899916	0.41	1081	229	18789	None
cluster_12	99.96	0.08	Neural Network (Specific Model)	11	0.888	50406	306.4640042038886	1967495	0.33	1903	71	122248	None
cluster_120	80.63	2.3	Gradient Boost (General Model)	11	0.883	34606	338.3090128755365	2675731	0.53	2330	178	259841	None
cluster_121	58.0	3.76	Neural Network (Specific Model)	11	0.836	12999	312.7298884321785	1906389	0.68	1703	254	47318	None
cluster_122	62.36	1.43	Gradient Boost (General Model)	11	0.847	3633	233.37520458265138	2010873	0.47	2444	591	47352	None
cluster_123	51.51	0.98	Gradient Boost (General Model)	11	0.868	3118	229.25459151361622	1246119	0.52	1579	419	20223	None
cluster_124	68.73	0.97	Gradient Boost (General Model)	11	0.891	5143	259.186401480111	1880125	0.52	2162	436	79387	None
cluster_125	57.34	0.09	Gradient Boost (General Model)	11	0.856	3306	230.88123249299719	1439636	0.4	1785	464	32627	None
cluster_126	59.11	0.41	Gradient Boost (General Model)	11	0.859	3706	241.68172399502694	2027189	0.51	2413	592	48300	None
cluster_127	60.79	1.19	Gradient Boost (General Model)	11	0.873	3199	243.7893982808023	583374	0.37	698	194	16593	None
cluster_128	58.38	2.38	Gradient Boost (General Model)	11	0.892	3393	231.49274553571428	1390015	0.51	1792	420	109380	None
cluster_13	99.99	0.05	Neural Network (Specific Model)	11	0.893	35196	296.0527497194164	1770164	0.34	1782	86	124491	None
cluster_14	97.21	0.23	Gradient Boost (General Model)	11	0.855	32219	296.35225806451615	1609224	0.29	1550	84	113313	None
cluster_15	96.63	0.01	Neural Network (Specific Model)	11	0.864	31235	308.62005928853756	4330564	0.51	4048	244	134086	None
cluster_16	99.91	0.18	Gradient Boost (General Model)	11	0.876	76463	328.6637463496037	2691389	0.56	2397	87	193278	None
cluster_17	97.98	0.42	Gradient Boost (General Model)	11	0.894	47606	313.0712735166425	2897512	0.65	2764	136	135302	None
cluster_18	96.4	1.22	Neural Network (Specific Model)	11	0.867	46431	297.1969823973177	2449233	0.58	2386	102	134461	None
cluster_19	99.2	2.91	Neural Network (Specific Model)	11	0.894	55741	335.7096285064443	2966273	0.5	2638	111	131509	None
cluster_2	92.79	0.01	Gradient Boost (General Model)	11	0.846	74800	338.1768421052632	1707122	0.52	1425	30	206012	None
cluster_20	93.1	0.09	Gradient Boost (General Model)	11	0.857	80094	343.23271276595744	1804814	0.5	1504	37	151856	None
cluster_21	99.65	1.4	Neural Network (Specific Model)	11	0.874	70701	313.4014492753623	2224066	0.61	2070	42	197329	None
cluster_22	94.65	0.0	Gradient Boost (General Model)	11	0.892	80184	331.27267987486965	2133183	0.49	1918	43	267337	None
cluster_23	99.99	0.56	Neural Network (Specific Model)	11	0.866	78269	337.1300565463245	2679749	0.54	2299	58	326583	None
cluster_24	94.39	0.13	Gradient Boost (General Model)	11	0.852	36427	300.6627553237723	2428371	0.55	2301	145	153549	None
cluster_25	95.44	0.07	Gradient Boost (General Model)	11	0.877	31757	317.04731264193794	2861676	0.52	2642	169	83215	None
